sample_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
101,0.5,0.7,0.2,0.5,0.0
102,0.4,0.6,0.2,0.8,0.1
103,0.45,0.75,0.2,0.65,0.3
104,0.2,0.5,0.2,0.8,0.0
105,0.3,0.6,0.2,0.7,0.2
106,0.4,0.6,0.3,0.7,0.0
107,0.4,0.7,0.2,0.8,0.1
108,0.4,0.3,0.2,0.4,0.2
109,0.3,0.6,0.2,0.6,0.1
110,0.4,0.6,0.3,0.7,0.0
111,0.3,0.4,0.2,0.6,0.5
112,0.2,0.8,0.2,0.7,0.0
113,0.4,0.5,0.3,0.6,0.2
114,0.5,0.8,0.4,0.8,0.2
115,0.2,0.6,0.1,0.8,0.0
116,0.35,0.65,0.2,0.55,0.1
117,0.4,0.5,0.2,0.6,0.1
118,0.5,0.6,0.4,0.6,0.2
119,0.4,0.6,0.2,0.7,0.0
120,0.4,0.6,0.2,0.6,0.3
121,0.2,0.3,0.2,0.1,0.2
122,0.2,0.5,0.1,0.4,0.0
123,0.5,0.6,0.3,0.7,0.0
124,0.2,0.6,0.2,0.8,0.5
125,0.4,0.6,0.3,0.8,0.1
126,0.2,0.4,0.2,0.4,0.2
127,0.4,0.6,0.4,0.7,0.0
128,0.2,0.6,0.2,0.6,0.0
129,0.4,0.3,0.2,0.4,0.0
130,0.4,0.6,0.4,0.7,0.0
131,0.3,0.2,0.0,0.0,0.0
132,0.3,0.7,0.3,0.4,0.0
133,0.6,0.8,0.2,0.5,0.4
134,0.1,0.6,0.0,0.7,0.0
135,0.2,0.4,0.2,0.4,0.2
136,0.3,0.6,0.4,0.7,0.1
137,0.2,0.4,0.2,0.4,0.1
138,0.2,0.4,0.2,0.4,0.2
139,0.4,0.6,0.2,0.5,0.3
140,0.4,0.7,0.3,0.6,0.0
141,,,,,
142,0.3,0.4,0.2,0.5,0.7
143,0.4,0.6,0.3,0.7,0.2
144,0.2,0.5,0.4,0.4,0.1
145,0.4,0.6,0.3,0.5,0.2
146,0.3,0.8,0.2,0.6,0.1
147,0.3,0.4,0.3,0.6,0.1
148,0.4,0.6,0.3,0.6,0.1
149,0.3,0.5,0.4,0.7,0.6
150,0.2,0.5,0.2,0.6,0.7
151,0.8,0.5,0.4,0.7,0.2
152,0.2,0.6,0.2,0.4,0.0
153,0.2,0.6,0.1,0.8,0.0
154,0.4,0.7,0.4,0.6,0.0
155,0.4,0.6,0.4,0.5,0.3
156,0.5,0.6,0.4,0.6,0.4
157,0.4,0.7,0.2,0.8,0.1
158,0.3,0.5,0.3,0.4,0.1
159,0.3,0.5,0.3,0.8,0.2
160,0.4,0.6,0.4,0.7,0.1
161,0.4,0.6,0.3,0.7,0.2
162,0.2,0.6,0.1,0.8,0.0
163,0.2,0.8,0.1,0.4,0.0
164,0.3,0.5,0.2,0.7,0.0
165,0.4,0.6,0.4,0.6,0.2
166,0.4,0.5,0.3,0.7,0.4
167,0.4,0.8,0.2,0.7,0.1
168,0.4,0.7,0.2,0.8,0.0
169,0.2,0.6,0.2,0.8,0.1
170,0.3,0.7,0.4,0.6,0.0
171,0.3,0.5,0.2,0.6,0.4
172,0.3,0.6,0.3,0.5,0.0
173,0.4,0.5,0.3,0.6,0.2
174,0.4,0.6,0.3,0.5,0.2
175,0.2,0.5,0.2,0.6,0.1
176,0.4,0.7,0.3,0.7,0.2
177,0.2,0.5,0.1,0.8,0.0
178,0.5,0.4,0.3,0.6,0.6
179,,,,,
180,0.2,0.4,0.3,0.5,0.2
181,0.5,0.8,0.4,0.7,0.2
182,,,,,
183,0.3,0.5,0.2,0.6,0.0
184,0.4,0.6,0.3,0.7,0.3
185,0.4,0.5,0.3,0.5,0.4
186,0.3,0.6,0.2,0.7,0.4
187,0.3,0.4,0.2,0.5,0.1
188,0.2,0.1,0.1,0.4,0.0
189,0.5,0.6,0.3,0.7,0.2
190,0.2,0.8,0.1,0.6,0.0
191,0.4,0.7,0.2,0.6,0.1
192,0.2,0.5,0.3,0.4,0.2
193,0.4,0.7,0.3,0.8,0.0
194,0.3,0.5,0.2,0.6,0.4
195,0.3,0.5,0.2,0.4,0.6
196,0.2,0.8,0.2,0.8,0.0
197,,,,,
198,0.5,0.6,0.4,0.7,0.3
199,0.4,0.7,0.2,0.5,0.3
200,0.4,0.7,0.3,0.6,0.2
201,0.4,0.7,0.3,0.7,0.0
202,0.5,0.7,0.8,0.9,0.2
203,0.4,0.5,0.2,0.6,0.1
204,0.3,0.7,0.3,0.7,0.0
205,0.2,0.5,0.2,0.7,0.3
206,0.5,0.3,0.4,0.6,0.1
207,0.2,0.85,0.15,0.7,0.05
208,0.4,0.5,0.3,0.6,0.2
209,0.3,0.6,0.4,0.5,0.2
210,0.4,0.7,0.4,0.8,0.3
211,0.2,0.6,0.3,0.6,0.2
212,0.4,0.6,0.3,0.7,0.1
213,0.5,0.3,0.2,0.6,0.4
214,0.4,0.6,0.2,0.6,0.0
215,0.2,0.5,0.3,0.4,0.2
216,0.4,0.6,0.4,0.6,0.2
217,0.4,0.5,0.4,0.5,0.3
218,0.4,0.6,0.4,0.6,0.2
219,0.4,0.6,0.2,0.5,0.1
220,0.3,0.5,0.4,0.6,0.1
221,0.4,0.2,0.3,0.5,0.1
222,0.4,0.6,0.2,0.6,0.1
223,0.3,0.7,0.2,0.8,0.1
224,0.3,0.8,0.2,0.5,0.1
225,0.2,0.8,0.0,0.6,0.0
226,0.2,0.6,0.2,0.6,0.1
227,0.4,0.8,0.6,0.7,0.2
228,0.5,0.7,0.4,0.6,0.2
229,0.2,0.6,0.4,0.4,0.0
230,0.2,0.6,0.2,0.8,0.4
231,0.0,0.0,0.0,0.0,0.0
232,0.2,0.6,0.2,0.6,0.2
233,0.4,0.6,0.3,0.7,0.2
234,,,,,
235,0.2,0.5,0.3,0.4,0.1
236,0.4,0.6,0.4,0.6,0.3
237,0.4,0.8,0.2,0.6,0.0
238,0.4,0.6,0.2,0.8,0.1
239,0.0,0.0,0.0,0.0,0.0
240,0.4,0.6,0.4,0.6,0.1
241,0.2,0.3,0.0,0.2,0.0
242,0.4,0.5,0.3,0.6,0.2
243,0.2,0.6,0.1,0.4,0.1
244,0.6,0.8,0.3,0.9,0.1
245,0.2,0.4,0.2,0.6,0.8
246,0.2,0.4,0.0,0.2,0.6
247,0.2,0.4,0.2,0.6,0.8
248,0.2,0.3,0.2,0.3,0.2
249,0.3,0.6,0.4,0.7,0.5
250,0.5,0.7,0.4,0.6,0.2
251,0.4,0.6,0.4,0.5,0.3
252,0.3,0.1,0.2,0.5,0.1
253,0.2,0.4,0.2,0.5,0.2
254,0.2,0.5,0.3,0.7,0.1
255,0.5,0.7,0.4,0.6,0.2
256,0.4,0.8,0.2,0.7,0.0
257,0.3,0.6,0.4,0.7,0.3
258,0.4,0.6,0.3,0.7,0.1
259,0.4,0.8,0.2,0.7,0.1
260,0.2,0.6,0.0,0.2,0.0
261,0.4,0.7,0.4,0.6,0.0
262,0.35,0.45,0.15,0.5,0.2
263,0.4,0.7,0.3,0.8,0.2
264,0.3,0.9,0.2,0.5,0.0
265,0.2,0.5,0.4,0.6,0.1
266,0.3,0.6,0.3,0.7,0.0
267,0.4,0.6,0.3,0.8,0.2
268,0.4,0.7,0.3,0.6,0.2
269,0.2,0.5,0.2,0.6,0.0
270,0.3,0.7,0.2,0.8,0.1
271,0.2,0.5,0.2,0.4,0.2
272,0.4,0.6,0.2,0.5,0.3
273,0.4,0.55,0.2,0.7,0.15
274,0.0,0.8,0.2,0.4,0.0
275,0.3,0.6,0.2,0.7,0.0
276,0.4,0.7,0.0,0.7,0.0
277,0.4,0.6,0.3,0.6,0.2
278,0.45,0.65,0.35,0.6,0.15
279,0.2,0.4,0.2,0.4,0.2
280,0.3,0.4,0.2,0.5,0.0
281,0.4,0.8,0.2,0.7,0.0
282,0.4,0.6,0.2,0.8,0.3
283,0.4,0.8,0.2,0.9,0.1
284,0.4,0.8,0.2,0.7,0.0
285,0.3,0.5,0.2,0.5,0.2
286,0.4,0.6,0.2,0.5,0.3
287,0.2,0.1,0.2,0.1,0.4
288,0.4,0.6,0.2,0.8,0.1
289,0.3,0.6,0.2,0.5,0.1
290,0.4,0.7,0.3,0.8,0.2
291,0.4,0.6,0.2,0.7,0.3
292,0.4,0.6,0.4,0.7,0.2
293,0.3,0.5,0.4,0.7,0.2
294,0.5,0.7,0.3,0.5,0.2
295,0.5,0.8,0.3,0.7,0.2
296,0.5,0.6,0.3,0.7,0.2
297,0.4,0.6,0.4,0.7,0.2
298,0.3,0.7,0.2,0.8,0.0
299,0.4,0.6,0.2,0.7,0.1
300,0.5,0.7,0.4,0.7,0.2
301,0.2,0.8,0.2,0.8,0.0
302,0.5,0.8,0.2,0.6,0.0
303,0.4,0.3,0.1,0.6,0.1
304,0.2,0.4,0.2,0.4,0.6
305,0.5,0.6,0.3,0.8,0.2
306,0.2,0.1,0.1,0.7,0.8
307,0.43,0.65,0.32,0.78,0.15
308,0.2,0.8,0.1,0.6,0.0
309,0.4,0.6,0.4,0.7,0.0
310,0.2,0.6,0.1,0.5,0.2
311,0.5,0.8,0.4,0.7,0.2
312,0.4,0.5,0.3,0.5,0.2
313,0.2,0.6,0.0,0.3,0.0
314,0.7,0.6,0.4,0.6,0.3
315,0.3,0.7,0.2,0.8,0.0
316,0.5,0.7,0.3,0.8,0.6
317,0.4,0.6,0.3,0.7,0.2
318,0.2,0.5,0.1,0.4,0.3
319,0.3,0.8,0.2,0.6,0.0
320,0.4,0.7,0.4,0.6,0.2
321,0.4,0.6,0.2,0.6,0.4
322,0.2,0.9,0.1,0.8,0.6
323,0.4,0.5,0.5,0.8,0.6
324,0.4,0.3,0.2,0.6,0.5
325,0.3,0.3,0.4,0.6,0.8
326,0.4,0.5,0.4,0.6,0.2
327,0.6,0.8,0.6,0.7,0.0
328,0.3,0.9,0.2,0.8,0.0
329,0.4,0.6,0.4,0.6,0.3
330,0.3,0.7,0.2,0.9,0.6
331,0.4,0.7,0.3,0.8,0.2
332,0.3,0.5,0.4,0.7,0.3
333,0.2,0.7,0.1,0.6,0.0
334,0.4,0.7,0.2,0.6,0.0
335,0.3,0.8,0.2,0.7,0.2
336,0.4,0.6,0.2,0.7,0.0
337,0.4,0.7,0.4,0.6,0.2
338,0.4,0.7,0.4,0.5,0.3
339,0.2,0.4,0.2,0.6,0.0
340,0.4,0.7,0.3,0.6,0.2
341,0.3,0.6,0.1,0.5,0.2
342,0.2,0.8,0.1,0.7,0.0
343,0.4,0.3,0.3,0.6,0.0
344,0.4,0.8,0.3,0.7,0.0
345,0.4,0.7,0.3,0.8,0.0
346,0.4,0.6,0.3,0.6,0.7
347,0.4,0.6,0.4,0.6,0.2
348,0.5,0.6,0.3,0.8,0.8
349,0.4,0.7,0.2,0.6,0.0
350,0.2,0.4,0.2,0.6,0.0
351,0.4,0.5,0.3,0.6,0.4
352,0.4,0.6,0.4,0.6,0.3
353,0.3,0.8,0.2,0.7,0.0
354,0.5,0.8,0.3,0.9,0.2
355,0.5,0.8,0.0,0.8,0.0
356,0.6,0.8,0.4,0.9,0.1
357,0.2,0.4,0.2,0.6,0.0
358,0.4,0.6,0.2,0.5,0.3
359,0.2,0.3,0.1,0.4,0.0
360,0.2,0.3,0.0,0.3,0.1
361,0.3,0.4,0.2,0.5,0.4
362,0.4,0.5,0.3,0.6,0.2
363,0.2,0.4,0.0,0.6,0.0
364,0.2,0.5,0.2,0.4,0.1
365,0.2,0.4,0.2,0.6,0.4
366,0.5,0.6,0.4,0.7,0.2
367,0.5,0.6,0.5,0.7,0.4
368,0.6,0.8,0.4,0.7,0.2
369,0.5,0.9,0.3,0.8,0.1
370,0.4,0.6,0.4,0.8,0.2
371,,,,,
372,0.4,0.6,0.2,0.8,0.2
373,0.4,0.7,0.3,0.6,0.2
374,0.4,0.8,0.2,0.6,0.3
375,0.3,0.5,0.2,0.4,0.0
376,0.4,0.7,0.4,0.6,0.0
377,0.2,0.4,0.2,0.4,0.3
378,0.2,0.6,0.2,0.4,0.0
379,0.3,0.4,0.2,0.7,0.0
380,0.4,0.6,0.4,0.6,0.2
381,0.3,0.4,0.2,0.5,0.6
382,0.3,0.4,0.2,0.5,0.0
383,0.4,0.3,0.4,0.4,0.6
384,0.3,0.6,0.2,0.8,0.1
385,0.2,0.5,0.1,0.6,0.4
386,0.4,0.7,0.3,0.9,0.0
387,0.4,0.6,0.2,0.7,0.1
388,0.4,0.6,0.2,0.7,0.1
389,0.3,0.8,0.2,0.9,0.0
390,0.1,0.6,0.4,0.6,0.0
391,0.4,0.6,0.2,0.6,0.1
392,0.4,0.6,0.4,0.7,0.2
393,0.4,0.6,0.2,0.8,0.3
394,0.2,0.6,0.2,0.8,0.0
395,0.2,0.2,0.2,0.2,0.2
396,0.3,0.5,0.2,0.6,0.0
397,0.2,0.5,0.2,0.7,0.2
398,0.4,0.5,0.5,0.7,0.3
399,0.4,0.3,0.1,0.2,0.3
400,0.4,0.6,0.2,0.8,0.0
401,0.3,0.8,0.2,0.9,0.1
402,0.2,0.8,0.1,0.5,0.0
403,0.4,0.6,0.3,0.5,0.2
404,0.3,0.5,0.3,0.6,0.2
405,0.3,0.6,0.3,0.7,0.1
406,0.4,0.6,0.3,0.7,0.0
407,0.6,0.9,0.4,0.7,0.2
408,0.4,0.6,0.3,0.6,0.2
409,0.2,0.4,0.2,0.6,0.2
410,0.4,0.6,0.2,0.5,0.1
411,0.2,0.6,0.1,0.5,0.0
412,0.4,0.6,0.4,0.6,0.1
413,,,,,
414,0.4,0.6,0.4,0.7,0.0
415,0.4,0.7,0.3,0.6,0.2
416,0.3,0.6,0.2,0.5,0.1
417,0.4,0.6,0.4,0.7,0.2
418,0.6,0.7,0.2,0.6,0.0
419,0.3,0.7,0.0,0.7,0.0
420,0.5,0.7,0.3,0.6,0.2
421,0.4,0.6,0.2,0.7,0.0
422,0.4,0.3,0.4,0.6,0.2
423,0.4,0.6,0.3,0.6,0.2
424,0.6,0.5,0.3,0.7,0.4
425,0.4,0.6,0.4,0.7,0.1
426,0.4,0.6,0.3,0.7,0.2
427,0.4,0.5,0.2,0.6,0.3
428,0.5,0.7,0.3,0.7,0.2
429,0.4,0.7,0.3,0.6,0.1
430,0.3,0.4,0.2,0.6,0.0
431,0.4,0.5,0.4,0.4,0.3
432,0.2,0.5,0.2,0.5,0.4
433,0.3,0.4,0.2,0.6,0.8
434,0.4,0.6,0.4,0.7,0.2
435,0.5,0.7,0.3,0.4,0.2
436,0.4,0.6,0.4,0.5,0.3
437,0.5,0.5,0.4,0.6,0.2
438,0.4,0.6,0.3,0.5,0.1
439,0.3,0.4,0.2,0.5,0.2
440,0.5,0.6,0.4,0.7,0.3
441,0.2,0.3,0.0,0.2,0.1
442,0.3,0.5,0.3,0.6,0.1
443,0.2,0.5,0.3,0.4,0.0
444,0.2,0.4,0.2,0.4,0.4
445,0.4,0.7,0.2,0.8,0.0
446,0.4,0.4,0.2,0.6,0.4
447,0.4,0.6,0.3,0.7,0.2
448,0.6,0.8,0.4,0.9,0.2
449,0.4,0.6,0.4,0.7,0.3
450,0.2,0.4,0.1,0.3,0.2
451,0.5,0.7,0.4,0.7,0.6
452,0.2,0.4,0.2,0.4,0.2
453,0.3,0.8,0.2,0.8,0.0
454,0.4,0.5,0.3,0.7,0.2
455,0.4,0.6,0.4,0.6,0.2
456,0.6,0.5,0.4,0.7,0.2
457,0.2,0.6,0.1,0.7,0.0
458,0.3,0.4,0.3,0.4,0.0
459,0.3,0.5,0.5,0.6,0.2
460,0.3,0.5,0.4,0.4,0.3
461,0.3,0.4,0.2,0.6,0.4
462,0.4,0.8,0.4,0.8,0.2
463,0.4,0.8,0.2,0.6,0.1
464,0.2,0.6,0.2,0.4,0.1
465,0.3,0.2,0.2,0.5,0.5
466,0.2,0.5,0.2,0.6,0.0
467,0.4,0.6,0.4,0.7,0.3
468,0.2,0.8,0.0,0.6,0.0
469,0.4,0.6,0.2,0.6,0.1
470,0.3,0.6,0.2,0.8,0.1
471,0.4,0.8,0.2,0.6,0.1
472,0.5,0.5,0.4,0.7,0.0
473,0.4,0.6,0.4,0.8,0.2
474,0.4,0.4,0.3,0.6,0.3
475,0.4,0.6,0.2,0.5,0.3
476,0.3,0.7,0.2,0.6,0.5
477,0.3,0.4,0.2,0.4,0.5
478,0.4,0.6,0.3,0.5,0.2
479,0.5,0.8,0.4,0.6,0.2
480,0.4,0.6,0.4,0.6,0.3
481,0.3,0.6,0.4,0.7,0.5
482,0.3,0.5,0.5,0.4,0.0
483,0.1,0.2,0.1,0.4,0.0
484,0.4,0.6,0.1,0.7,0.2
485,0.2,0.5,0.2,0.4,0.1
486,0.4,0.6,0.2,0.7,0.0
487,0.3,0.8,0.2,0.6,0.1
488,0.2,0.1,0.0,0.3,0.0
489,0.2,0.4,0.2,0.4,0.1
490,0.4,0.6,0.2,0.8,0.4
491,0.6,0.8,0.4,0.7,0.3
492,0.4,0.5,0.1,0.7,0.0
493,0.3,0.6,0.0,0.7,0.0
494,0.4,0.6,0.2,0.5,0.2
495,0.4,0.3,0.1,0.4,0.0
496,0.5,0.7,0.4,0.8,0.1
497,0.2,0.4,0.1,0.1,0.9
498,0.4,0.9,0.3,0.8,0.1
499,0.2,0.4,0.2,0.5,0.6
